id1,id2,id3,inv_0,inv_1,inv_2,inv_3,inv_4,inv_5,inv_6
02-1-149381,02-1-149343,02-1-149382,-243.5787647743926,-47.852179836050595,-45.39868563369194,-43.00333516517199,-26.002332143381608,-25.464156406979846,-16.522607138136337
02-1-149381,02-1-149343,02-1-149386,-191.739578913326,-45.39868563369194,-41.32965272169588,-26.537630433188077,-25.464156406979846,-21.32022242160344,-20.650097031757433
02-1-149343,02-1-149386,02-1-149382,-160.84929052323508,-47.852179836050595,-43.00333516517199,-21.32022242160344,-20.650097031757433,-9.368526886403512,-8.683660428902773
02-1-149347,02-1-149348,02-1-149346,-83.12662534415472,-29.139361470423637,-16.28614947315038,-16.234129599734963,-14.067720121677656,-3.07585150876627,-0.9647935645081258
02-1-149347,02-1-149346,02-1-149377,-108.9276746135888,-56.71502825724689,-43.644618255053224,-10.940037253853912,-8.041262198690418,-3.07585150876627,-0.9647935645081258
02-1-149347,02-1-149346,02-1-149378,-228.56348807906133,-108.98727480380285,-74.9312189656745,-30.161059397351274,-25.438008808740058,-3.07585150876627,-0.9647935645081258
02-1-149348,02-1-149346,02-1-149377,-215.7862605059668,-130.22754244269694,-87.45251221733679,-29.139361470423637,-14.067720121677656,-10.940037253853912,-8.041262198690418
02-1-149348,02-1-149346,02-1-149378,-368.71556682337894,-214.16185581912885,-135.92630100840182,-30.161059397351274,-29.139361470423637,-25.438008808740058,-14.067720121677656
02-1-149346,02-1-149377,02-1-149378,-95.873560491288,-30.161059397351274,-25.438008808740058,-10.940037253853912,-8.041262198690418,-3.66271310964882,-3.3797145084628006
02-1-149346,02-1-149377,02-1-149379,-395.5419349255471,-170.92874647749412,-105.93667183914951,-70.11647266297604,-55.00456182119191,-10.940037253853912,-8.041262198690418
02-1-149346,02-1-149378,02-1-149379,-364.57093363218814,-170.92874647749412,-105.93667183914951,-30.161059397351274,-25.438008808740058,-15.467570636674807,-11.162276878711772
02-1-149347,02-1-149348,02-1-149377,-396.5357108665268,-130.22754244269694,-87.45251221733679,-56.71502825724689,-43.644618255053224,-16.28614947315038,-16.234129599734963
02-1-149347,02-1-149348,02-1-149378,-671.1869595529798,-214.16185581912885,-135.92630100840182,-108.98727480380285,-74.9312189656745,-16.28614947315038,-16.234129599734963
02-1-149347,02-1-149377,02-1-149378,-262.04581554407264,-108.98727480380285,-74.9312189656745,-56.71502825724689,-43.644618255053224,-3.66271310964882,-3.3797145084628006
02-1-149348,02-1-149377,02-1-149378,-472.34602919050536,-214.16185581912885,-135.92630100840182,-130.22754244269694,-87.45251221733679,-3.66271310964882,-3.3797145084628006
02-1-149359,02-1-149351,02-1-150415,-175.37005096259406,-56.9835944620032,-43.23016154123545,-28.1176934214852,-24.20436526002205,-10.61438919721244,-6.460307821162742
02-1-149359,02-1-149351,02-1-150416,-182.57036116490386,-131.02718975098804,-89.85333803985762,-42.722771425145595,-24.20436526002205,-8.189303233360548,-6.460307821162742
02-1-149359,02-1-149351,02-1-150417,-143.66055189627693,-137.89722599135658,-100.38521029498428,-24.20436526002205,-7.226838724397794,-6.460307821162742,2.1015081152052915
02-1-150415,02-1-149351,02-1-150409,-589.0093999415614,-244.98667637251197,-118.50833141251712,-108.29468373341524,-82.41915460974155,-43.23016154123545,-28.1176934214852
02-1-149351,02-1-150409,02-1-150416,-926.1701768984851,-244.98667637251197,-154.14295189506404,-131.02718975098804,-118.50833141251712,-105.77184369780892,-89.85333803985762
02-1-149351,02-1-150415,02-1-150416,-444.297277583712,-131.02718975098804,-89.85333803985762,-57.43594508066931,-49.440411762160835,-43.23016154123545,-28.1176934214852
02-1-149351,02-1-150415,02-1-150417,-566.189807137674,-137.89722599135658,-119.26767999209756,-100.38521029498428,-97.68900922000121,-43.23016154123545,-28.1176934214852
02-1-149351,02-1-150416,02-1-150417,-589.7012473540299,-137.89722599135658,-131.02718975098804,-100.38521029498428,-89.85333803985762,-38.72954688985598,-35.675432614855794
02-1-149354,02-1-149355,02-1-149361,-840.7657889129468,-392.22921432420947,-269.53027020418665,-69.99265889455904,-62.72362501149087,-40.177143943570286,-29.031312449345194
02-1-149355,02-1-149354,02-1-149366,-937.5118276767337,-420.09078650334254,-348.38693258434586,-109.78246589535928,-91.14638113214252,-40.177143943570286,-29.031312449345194
02-1-149367,02-1-149355,02-1-149354,-413.74273499571916,-172.0034108561286,-166.04770859123943,-41.08493757537445,-40.177143943570286,-30.41233598257692,-29.031312449345194
02-1-149354,02-1-149355,02-1-150417,-875.700251922376,-275.72530712428534,-228.56658217817426,-156.87134305966342,-131.09811114256678,-40.177143943570286,-29.031312449345194
02-1-149354,02-1-149362,02-1-149361,-182.68538582822703,-69.99265889455904,-62.72362501149087,-50.43535753132366,-28.511679941230938,-4.2307418474729275,-0.6118488564329638
02-1-149366,02-1-149354,02-1-149361,-416.7675345923739,-109.78246589535928,-91.14638113214252,-69.99265889455904,-62.72362501149087,-43.440197106027426,-35.73217818717542
02-1-149367,02-1-149354,02-1-149361,-411.23816635091134,-80.37418193844758,-69.99265889455904,-63.56427053982679,-62.72362501149087,-41.08493757537445,-30.41233598257692
02-1-149370,02-1-149354,02-1-149361,-776.6355523014747,-255.42298277896245,-201.52524072110663,-125.25939043430448,-117.44096397283421,-69.99265889455904,-62.72362501149087
02-1-149354,02-1-149361,02-1-149372,-1114.206722782114,-297.0370208980873,-255.18754636396972,-181.15231566889332,-120.67689197249973,-69.99265889455904,-62.72362501149087
02-1-149374,02-1-149354,02-1-149361,-359.77268297277146,-71.69298612630713,-70.63278800271469,-69.99265889455904,-62.72362501149087,-48.223948406629965,-30.03550396947267
02-1-149361,02-1-149354,02-1-150413,-550.7514433051165,-113.33151430519581,-94.72192777764394,-94.32227031671499,-69.99265889455904,-62.72362501149087,-62.402045685987446
02-1-149354,02-1-150417,02-1-149361,-918.1690923624608,-225.85850799065122,-221.75358043492002,-156.87134305966342,-131.09811114256678,-69.99265889455904,-62.72362501149087
02-1-149366,02-1-149354,02-1-149362,-294.79046023176295,-109.78246589535928,-91.14638113214252,-51.04325371580292,-50.43535753132366,-28.511679941230938,-26.664069380545875
02-1-149367,02-1-149354,02-1-149362,-303.4721846116053,-70.21683512080659,-50.43535753132366,-48.269512756150306,-41.08493757537445,-30.41233598257692,-28.511679941230938
02-1-149370,02-1-149354,02-1-149362,-498.9107589823516,-255.42298277896245,-201.52524072110663,-127.19762920911535,-50.43535753132366,-49.61625797454998,-28.511679941230938
02-1-149372,02-1-149354,02-1-149362,-670.9234809711546,-297.0370208980873,-255.18754636396972,-80.86526164490385,-61.21385179771357,-50.43535753132366,-28.511679941230938
02-1-149354,02-1-150413,02-1-149362,-281.3290627103697,-113.33151430519581,-94.72192777764394,-50.43535753132366,-28.511679941230938,-22.23364089073838,-10.736498181323043
02-1-149354,02-1-150417,02-1-149362,-472.1550948598656,-156.87134305966342,-131.09811114256678,-111.18585727455309,-50.43535753132366,-46.753660662813644,-28.511679941230938
02-1-149367,02-1-149354,02-1-149366,-395.9184042439393,-109.78246589535928,-91.14638113214252,-41.08493757537445,-30.789741825564448,-30.41233598257692,-26.64157773172579
02-1-149370,02-1-149354,02-1-149366,-743.8189285977118,-255.42298277896245,-201.52524072110663,-109.78246589535928,-91.14638113214252,-19.11861481283014,-16.052639531707214
02-1-149366,02-1-149354,02-1-149372,-980.0884171938235,-297.0370208980873,-255.18754636396972,-109.78246589535928,-91.14638113214252,-60.37698476238069,-51.62786985613229
02-1-149373,02-1-149354,02-1-149366,-512.7531145438791,-109.78246589535928,-91.14638113214252,-75.2206267312647,-65.8296016883672,-57.58809841089053,-25.17465332650579
02-1-149374,02-1-149354,02-1-149366,-317.7627448763741,-109.78246589535928,-91.14638113214252,-70.63278800271469,-48.223948406629965,-12.163113992215749,-4.875214030048774
02-1-149367,02-1-149354,02-1-149370,-808.1638417531568,-255.42298277896245,-201.52524072110663,-91.55722569603358,-75.23828299262601,-41.08493757537445,-30.41233598257692
02-1-149367,02-1-149354,02-1-149372,-1141.1223625986459,-297.0370208980873,-255.18754636396972,-173.2987458382247,-133.81099911873986,-41.08493757537445,-30.41233598257692
02-1-149373,02-1-149354,02-1-149367,-300.5275476618754,-75.2206267312647,-57.58809841089053,-41.08493757537445,-31.791963370632843,-30.41233598257692,-17.017673455365852
02-1-149374,02-1-149367,02-1-149354,-277.0081016031147,-70.63278800271469,-48.223948406629965,-41.08493757537445,-30.41233598257692,-23.62354940845576,-10.195707012888054
02-1-149370,02-1-149354,02-1-149372,-1136.6088947946014,-297.0370208980873,-255.42298277896245,-255.18754636396972,-201.52524072110663,-41.062262429588486,-33.31966247880973
02-1-149373,02-1-149354,02-1-149370,-803.6397415614517,-255.42298277896245,-201.52524072110663,-75.2206267312647,-58.03516388915568,-57.58809841089053,-24.464595793507925
02-1-149373,02-1-149354,02-1-149372,-923.0091625834953,-297.0370208980873,-255.18754636396972,-128.7397218422484,-75.2206267312647,-57.58809841089053,-46.67285515199728
02-1-149374,02-1-149354,02-1-149372,-550.4166064784279,-297.0370208980873,-255.18754636396972,-70.63278800271469,-48.223948406629965,-41.47544842075624,-11.875174342235852
02-1-149354,02-1-150417,02-1-150413,-560.2512092839679,-156.87134305966342,-131.09811114256678,-113.33151430519581,-94.72192777764394,-28.493471878543403,-21.970365260457314
02-1-149366,02-1-149355,02-1-149361,-1349.155431527472,-420.09078650334254,-392.22921432420947,-348.38693258434586,-269.53027020418665,-43.440197106027426,-35.73217818717542
02-1-149367,02-1-149355,02-1-149361,-1214.7223723968282,-392.22921432420947,-269.53027020418665,-172.0034108561286,-166.04770859123943,-80.37418193844758,-63.56427053982679
02-1-149355,02-1-150417,02-1-149361,-1804.0054540942328,-392.22921432420947,-275.72530712428534,-269.53027020418665,-228.56658217817426,-225.85850799065122,-221.75358043492002
02-1-149367,02-1-149355,02-1-149366,-1189.0265169946426,-420.09078650334254,-348.38693258434586,-172.0034108561286,-166.04770859123943,-30.789741825564448,-26.64157773172579
02-1-149361,02-1-149359,02-1-149362,-56.08235415586975,-23.167189997825076,-8.22398150306433,-7.3050584090209725,-4.438686729061633,-4.2307418474729275,-0.6118488564329638
02-1-149366,02-1-149359,02-1-149361,-193.67426472594153,-57.12018124463549,-43.440197106027426,-35.73217818717542,-23.167189997825076,-16.589502076621404,-7.3050584090209725
02-1-149367,02-1-149359,02-1-149361,-199.31639805601498,-80.37418193844758,-63.56427053982679,-35.142649966213206,-23.167189997825076,-7.789165000471579,-7.3050584090209725
02-1-149361,02-1-149359,02-1-150413,-142.00078053162554,-94.32227031671499,-62.402045685987446,-23.167189997825076,-14.360184087774456,-7.3050584090209725,-2.184077240294144
02-1-149361,02-1-149359,02-1-150417,-242.85324659807972,-225.85850799065122,-221.75358043492002,-23.167189997825076,-7.3050584090209725,-7.226838724397794,2.1015081152052915
02-1-149366,02-1-149359,02-1-149362,-114.48054341631229,-57.12018124463549,-51.04325371580292,-26.664069380545875,-16.589502076621404,-8.22398150306433,-4.438686729061633
02-1-149367,02-1-149359,02-1-149362,-120.69365450869662,-70.21683512080659,-48.269512756150306,-35.142649966213206,-8.22398150306433,-7.789165000471579,-4.438686729061633
02-1-149359,02-1-150413,02-1-149362,-74.10321200805691,-22.23364089073838,-14.360184087774456,-10.736498181323043,-8.22398150306433,-4.438686729061633,-2.184077240294144
02-1-149359,02-1-150417,02-1-149362,-128.0491293803883,-111.18585727455309,-46.753660662813644,-8.22398150306433,-7.226838724397794,-4.438686729061633,2.1015081152052915
02-1-149367,02-1-149359,02-1-149366,-222.4409593540231,-57.12018124463549,-35.142649966213206,-30.789741825564448,-26.64157773172579,-16.589502076621404,-7.789165000471579
02-1-149359,02-1-150415,02-1-150413,-232.81761534582336,-210.923438905193,-151.43954222114291,-56.9835944620032,-14.360184087774456,-10.61438919721244,-2.184077240294144
02-1-149359,02-1-150416,02-1-150413,-157.5430072590292,-60.234317842827885,-59.25982330515519,-42.722771425145595,-14.360184087774456,-8.189303233360548,-2.184077240294144
02-1-149359,02-1-150417,02-1-150413,-72.1983845973158,-28.493471878543403,-21.970365260457314,-14.360184087774456,-7.226838724397794,-2.184077240294144,2.1015081152052915
02-1-149359,02-1-150415,02-1-150416,-208.92141768588908,-57.43594508066931,-56.9835944620032,-49.440411762160835,-42.722771425145595,-10.61438919721244,-8.189303233360548
02-1-149359,02-1-150415,02-1-150417,-170.95855421041495,-119.26767999209756,-97.68900922000121,-56.9835944620032,-10.61438919721244,-7.226838724397794,2.1015081152052915
02-1-149359,02-1-150416,02-1-150417,-127.47063179857639,-42.722771425145595,-38.72954688985598,-35.675432614855794,-8.189303233360548,-7.226838724397794,2.1015081152052915
02-1-149366,02-1-149361,02-1-149362,-172.23298997483477,-51.04325371580292,-43.440197106027426,-35.73217818717542,-26.664069380545875,-4.2307418474729275,-0.6118488564329638
02-1-149367,02-1-149362,02-1-149361,-286.3329734681266,-80.37418193844758,-70.21683512080659,-63.56427053982679,-48.269512756150306,-4.2307418474729275,-0.6118488564329638
02-1-149370,02-1-149361,02-1-149362,-351.8236809412392,-127.19762920911535,-125.25939043430448,-117.44096397283421,-49.61625797454998,-4.2307418474729275,-0.6118488564329638
02-1-149372,02-1-149361,02-1-149362,-474.89848137759924,-181.15231566889332,-120.67689197249973,-80.86526164490385,-61.21385179771357,-4.2307418474729275,-0.6118488564329638
02-1-149361,02-1-149362,02-1-149443,-120.13099275736795,-67.50208076226448,-64.33329804778265,-20.775957759251583,-8.568669086363606,-4.2307418474729275,-0.6118488564329638
02-1-150365,02-1-149361,02-1-149362,-393.57616972172514,-238.7512245183051,-169.63448049482102,-154.38684442116164,-50.66772662103469,-4.2307418474729275,-0.6118488564329638
02-1-149361,02-1-150413,02-1-149362,-145.80038191677068,-94.32227031671499,-62.402045685987446,-22.23364089073838,-10.736498181323043,-4.2307418474729275,-0.6118488564329638
02-1-149361,02-1-150417,02-1-149362,-417.6977816067473,-225.85850799065122,-221.75358043492002,-111.18585727455309,-46.753660662813644,-4.2307418474729275,-0.6118488564329638
02-1-149362,02-1-149361,02-1-150420,-337.51153783201977,-217.4500963670148,-165.02737012997125,-38.76649637373191,-24.60516372600935,-4.2307418474729275,-0.6118488564329638
02-1-149366,02-1-149367,02-1-149361,-258.53371998196627,-80.37418193844758,-63.56427053982679,-43.440197106027426,-35.73217818717542,-30.789741825564448,-26.64157773172579
02-1-149370,02-1-149366,02-1-149361,-338.87336710044957,-125.25939043430448,-117.44096397283421,-43.440197106027426,-35.73217818717542,-19.11861481283014,-16.052639531707214
02-1-149366,02-1-149361,02-1-149372,-521.2209550456325,-181.15231566889332,-120.67689197249973,-60.37698476238069,-51.62786985613229,-43.440197106027426,-35.73217818717542
02-1-149374,02-1-149361,02-1-149366,-190.11054769317525,-71.69298612630713,-43.440197106027426,-35.73217818717542,-30.03550396947267,-12.163113992215749,-4.875214030048774
02-1-149366,02-1-149361,02-1-149443,-474.1749557915292,-124.69202469033871,-67.50208076226448,-66.55802637249798,-64.33329804778265,-43.440197106027426,-35.73217818717542
02-1-150365,02-1-149366,02-1-149361,-576.4522084465682,-238.7512245183051,-154.38684442116164,-98.5393791465396,-80.18273406493842,-43.440197106027426,-35.73217818717542
02-1-149370,02-1-149367,02-1-149361,-519.5014177840028,-125.25939043430448,-117.44096397283421,-91.55722569603358,-80.37418193844758,-75.23828299262601,-63.56427053982679
02-1-149367,02-1-149361,02-1-149372,-806.2277930707282,-181.15231566889332,-173.2987458382247,-133.81099911873986,-120.67689197249973,-80.37418193844758,-63.56427053982679
02-1-149374,02-1-149367,02-1-149361,-219.01171584078287,-80.37418193844758,-71.69298612630713,-63.56427053982679,-30.03550396947267,-23.62354940845576,-10.195707012888054
02-1-149367,02-1-149361,02-1-150365,-879.5053166368405,-238.7512245183051,-236.0430555328835,-217.5264861727262,-154.38684442116164,-80.37418193844758,-63.56427053982679
02-1-149370,02-1-149361,02-1-149372,-587.2121740486804,-181.15231566889332,-125.25939043430448,-120.67689197249973,-117.44096397283421,-41.062262429588486,-33.31966247880973
02-1-149370,02-1-149361,02-1-149443,-697.2897093665179,-212.87330700986286,-125.25939043430448,-117.44096397283421,-82.66047164097319,-67.50208076226448,-64.33329804778265
02-1-149370,02-1-149361,02-1-150365,-768.7714571891513,-238.7512245183051,-154.38684442116164,-125.25939043430448,-117.44096397283421,-64.12128037475588,-62.05980902178953
02-1-149374,02-1-149361,02-1-149372,-344.20368571556435,-181.15231566889332,-120.67689197249973,-71.69298612630713,-41.47544842075624,-30.03550396947267,-11.875174342235852
02-1-149372,02-1-149361,02-1-149443,-742.4542499759481,-181.15231566889332,-120.67689197249973,-67.50208076226448,-64.33329804778265,-51.21647570343728,-24.43979722789767
02-1-150365,02-1-149361,02-1-149372,-778.4185452374713,-238.7512245183051,-181.15231566889332,-154.38684442116164,-120.67689197249973,-5.32571151184397,-1.301857937120019
02-1-149374,02-1-149361,02-1-150365,-451.0394341946526,-238.7512245183051,-154.38684442116164,-71.69298612630713,-53.86367840405626,-30.03550396947267,-27.524660652998307
02-1-150365,02-1-149361,02-1-149443,-703.1178193098367,-238.7512245183051,-154.38684442116164,-130.8065059528281,-67.50208076226448,-64.33329804778265,-57.361285719719746
02-1-149361,02-1-150413,02-1-149443,-442.86055591859065,-94.32227031671499,-93.63067848362262,-91.59678994146728,-67.50208076226448,-64.33329804778265,-62.402045685987446
02-1-149443,02-1-149361,02-1-150420,-699.9411372013776,-217.4500963670148,-165.02737012997125,-126.74553097717111,-98.64856055088134,-67.50208076226448,-64.33329804778265
02-1-149361,02-1-150417,02-1-150413,-572.4007660276055,-225.85850799065122,-221.75358043492002,-94.32227031671499,-62.402045685987446,-28.493471878543403,-21.970365260457314
02-1-149361,02-1-150413,02-1-150420,-486.8642685883906,-217.4500963670148,-165.02737012997125,-94.32227031671499,-62.402045685987446,-50.276764965097186,-32.74166023897726
02-1-149361,02-1-150417,02-1-150420,-1041.8897604609472,-225.85850799065122,-221.75358043492002,-217.4500963670148,-187.29432531771113,-170.1633521243662,-165.02737012997125
02-1-149366,02-1-149367,02-1-149362,-285.81675532507256,-70.21683512080659,-51.04325371580292,-48.269512756150306,-30.789741825564448,-26.664069380545875,-26.64157773172579
02-1-149370,02-1-149366,02-1-149362,-351.6781568584471,-127.19762920911535,-51.04325371580292,-49.61625797454998,-26.664069380545875,-19.11861481283014,-16.052639531707214
02-1-149372,02-1-149366,02-1-149362,-414.674985949833,-80.86526164490385,-61.21385179771357,-60.37698476238069,-51.62786985613229,-51.04325371580292,-26.664069380545875
02-1-149366,02-1-149362,02-1-149443,-242.15860034852244,-124.69202469033871,-66.55802637249798,-51.04325371580292,-26.664069380545875,-20.775957759251583,-8.568669086363606
02-1-150365,02-1-149366,02-1-149362,-433.7535046309412,-169.63448049482102,-98.5393791465396,-80.18273406493842,-51.04325371580292,-50.66772662103469,-26.664069380545875
02-1-149370,02-1-149367,02-1-149362,-474.4203364155989,-127.19762920911535,-91.55722569603358,-75.23828299262601,-70.21683512080659,-49.61625797454998,-48.269512756150306
02-1-149367,02-1-149362,02-1-149372,-608.1657958492814,-173.2987458382247,-133.81099911873986,-80.86526164490385,-70.21683512080659,-61.21385179771357,-48.269512756150306
02-1-150365,02-1-149367,02-1-149362,-619.3879185411945,-236.0430555328835,-217.5264861727262,-169.63448049482102,-70.21683512080659,-50.66772662103469,-48.269512756150306
02-1-149372,02-1-149370,02-1-149362,-499.04032405862307,-127.19762920911535,-80.86526164490385,-61.21385179771357,-49.61625797454998,-41.062262429588486,-33.31966247880973
02-1-149370,02-1-149362,02-1-149443,-352.89952054984263,-212.87330700986286,-127.19762920911535,-82.66047164097319,-49.61625797454998,-20.775957759251583,-8.568669086363606
02-1-150365,02-1-149370,02-1-149362,-603.270477813449,-169.63448049482102,-127.19762920911535,-64.12128037475588,-62.05980902178953,-50.66772662103469,-49.61625797454998
02-1-149372,02-1-149362,02-1-149443,-327.41800784824994,-80.86526164490385,-61.21385179771357,-51.21647570343728,-24.43979722789767,-20.775957759251583,-8.568669086363606
02-1-149372,02-1-150365,02-1-149362,-551.5410812963414,-169.63448049482102,-80.86526164490385,-61.21385179771357,-50.66772662103469,-5.32571151184397,-1.301857937120019
02-1-150365,02-1-149362,02-1-149443,-348.3836455936604,-169.63448049482102,-130.8065059528281,-57.361285719719746,-50.66772662103469,-20.775957759251583,-8.568669086363606
02-1-149362,02-1-150413,02-1-149443,-181.3523562305919,-93.63067848362262,-91.59678994146728,-22.23364089073838,-20.775957759251583,-10.736498181323043,-8.568669086363606
02-1-149443,02-1-149362,02-1-150420,-246.07412082809924,-126.74553097717111,-98.64856055088134,-38.76649637373191,-24.60516372600935,-20.775957759251583,-8.568669086363606
02-1-149443,02-1-149362,02-1-150423,-288.38359233662067,-100.03025374775399,-97.39026448118261,-47.99813108019822,-46.6242049448893,-20.775957759251583,-8.568669086363606
02-1-149362,02-1-150417,02-1-150413,-267.1620101054334,-111.18585727455309,-46.753660662813644,-28.493471878543403,-22.23364089073838,-21.970365260457314,-10.736498181323043
02-1-149362,02-1-150413,02-1-150420,-167.95660392305146,-50.276764965097186,-38.76649637373191,-32.74166023897726,-24.60516372600935,-22.23364089073838,-10.736498181323043
02-1-149362,02-1-150413,02-1-150423,-405.2037418715863,-255.75243389224056,-177.19194479641135,-100.03025374775399,-46.6242049448893,-22.23364089073838,-10.736498181323043
02-1-149362,02-1-150417,02-1-150414,-154.91476183285576,-111.18585727455309,-46.753660662813644,-20.77976802362869,-12.727598912291164,-6.811893328268177,-3.850691492137983
02-1-149362,02-1-150414,02-1-150420,-73.9275651024598,-38.76649637373191,-24.60516372600935,-12.727598912291164,-6.811893328268177,-5.261100146473105,0.70829172447025
02-1-149362,02-1-150414,02-1-150423,-181.13847852566954,-100.03025374775399,-90.12738812893699,-46.6242049448893,-26.891916239671012,-12.727598912291164,-6.811893328268177
02-1-149362,02-1-150417,02-1-150420,-474.3875563346324,-187.29432531771113,-170.1633521243662,-111.18585727455309,-46.753660662813644,-38.76649637373191,-24.60516372600935
02-1-149362,02-1-150420,02-1-150423,-366.51606064992507,-103.77219276697002,-100.03025374775399,-96.12756319872278,-46.6242049448893,-38.76649637373191,-24.60516372600935
02-1-149370,02-1-149367,02-1-149366,-245.7511487105395,-91.55722569603358,-75.23828299262601,-30.789741825564448,-26.64157773172579,-19.11861481283014,-16.052639531707214
02-1-149367,02-1-149366,02-1-149372,-498.11753747381385,-173.2987458382247,-133.81099911873986,-60.37698476238069,-51.62786985613229,-30.789741825564448,-26.64157773172579
02-1-149373,02-1-149367,02-1-149366,-234.20809587622716,-65.8296016883672,-31.791963370632843,-30.789741825564448,-26.64157773172579,-25.17465332650579,-17.017673455365852
02-1-149374,02-1-149367,02-1-149366,-90.3414401259115,-30.789741825564448,-26.64157773172579,-23.62354940845576,-12.163113992215749,-10.195707012888054,-4.875214030048774
02-1-149399,02-1-149367,02-1-149366,-884.0324339695594,-316.31344614423824,-240.15826367370886,-227.62792313845355,-184.64158441108572,-30.789741825564448,-26.64157773172579
02-1-149367,02-1-149366,02-1-150365,-658.207210661102,-236.0430555328835,-217.5264861727262,-98.5393791465396,-80.18273406493842,-30.789741825564448,-26.64157773172579
02-1-149370,02-1-149366,02-1-149372,-211.7820258845784,-60.37698476238069,-51.62786985613229,-41.062262429588486,-33.31966247880973,-19.11861481283014,-16.052639531707214
02-1-149373,02-1-149366,02-1-149370,-304.5513019768357,-65.8296016883672,-58.03516388915568,-25.17465332650579,-24.464595793507925,-19.11861481283014,-16.052639531707214
02-1-149399,02-1-149366,02-1-149370,-702.245733664908,-227.62792313845355,-184.64158441108572,-117.54019657199572,-115.61015932552546,-19.11861481283014,-16.052639531707214
02-1-149370,02-1-149366,02-1-149402,-210.21415415094538,-55.35022012305721,-40.26298873596676,-24.599219459418265,-19.722735246864815,-19.11861481283014,-16.052639531707214
02-1-149370,02-1-149366,02-1-149443,-664.2658217837724,-212.87330700986286,-124.69202469033871,-82.66047164097319,-66.55802637249798,-19.11861481283014,-16.052639531707214
02-1-149370,02-1-149366,02-1-150365,-336.56825691062977,-98.5393791465396,-80.18273406493842,-64.12128037475588,-62.05980902178953,-19.11861481283014,-16.052639531707214
02-1-149373,02-1-149366,02-1-149372,-448.7427758522995,-128.7397218422484,-65.8296016883672,-60.37698476238069,-51.62786985613229,-46.67285515199728,-25.17465332650579
02-1-149374,02-1-149366,02-1-149372,-148.90130298036752,-60.37698476238069,-51.62786985613229,-41.47544842075624,-12.163113992215749,-11.875174342235852,-4.875214030048774
02-1-149399,02-1-149366,02-1-149372,-732.1576481235437,-227.62792313845355,-184.64158441108572,-155.0914023953978,-152.60074138556587,-60.37698476238069,-51.62786985613229
02-1-149366,02-1-149372,02-1-149402,-183.08464599779165,-60.37698476238069,-55.35022012305721,-51.62786985613229,-24.599219459418265,-14.63541960373702,-7.231475813813695
02-1-149372,02-1-149366,02-1-149443,-587.0937885730373,-124.69202469033871,-66.55802637249798,-60.37698476238069,-51.62786985613229,-51.21647570343728,-24.43979722789767
02-1-149366,02-1-149372,02-1-150365,-312.3760664756328,-98.5393791465396,-80.18273406493842,-60.37698476238069,-51.62786985613229,-5.32571151184397,-1.301857937120019
02-1-149399,02-1-149373,02-1-149366,-462.4353558487248,-227.62792313845355,-184.64158441108572,-74.05638336041227,-65.8296016883672,-42.51119928946207,-25.17465332650579
02-1-149373,02-1-149366,02-1-150365,-671.9671791564904,-161.8252705803239,-101.33756864485605,-98.5393791465396,-80.18273406493842,-65.8296016883672,-25.17465332650579
02-1-149399,02-1-149374,02-1-149366,-287.0638362277253,-227.62792313845355,-184.64158441108572,-43.89706523593455,-14.177704276982006,-12.163113992215749,-4.875214030048774
02-1-149374,02-1-149366,02-1-149402,-108.58702969922604,-55.35022012305721,-24.599219459418265,-12.163113992215749,-11.080740720583151,-10.651580112562925,-4.875214030048774
02-1-149374,02-1-149366,02-1-150365,-239.93691979567734,-98.5393791465396,-80.18273406493842,-53.86367840405626,-27.524660652998307,-12.163113992215749,-4.875214030048774
02-1-149399,02-1-149366,02-1-149402,-346.2713052537249,-227.62792313845355,-184.64158441108572,-55.35022012305721,-37.40093153507749,-24.599219459418265,-9.230959724792143
02-1-149399,02-1-149366,02-1-150365,-1122.1954359999163,-227.62792313845355,-184.64158441108572,-152.53572548148128,-127.79944998764392,-98.5393791465396,-80.18273406493842
02-1-149402,02-1-149366,02-1-149443,-341.26104351654624,-124.69202469033871,-66.55802637249798,-55.35022012305721,-41.254349786235096,-24.599219459418265,-12.73499767048255
02-1-149366,02-1-150365,02-1-149402,-262.06200836735684,-98.5393791465396,-80.18273406493842,-55.35022012305721,-24.599219459418265,-8.864978346815832,0.39162440271498866
02-1-150365,02-1-149366,02-1-149443,-583.7269551532747,-130.8065059528281,-124.69202469033871,-98.5393791465396,-80.18273406493842,-66.55802637249798,-57.361285719719746
02-1-149370,02-1-149367,02-1-149372,-491.5894230453447,-173.2987458382247,-133.81099911873986,-91.55722569603358,-75.23828299262601,-41.062262429588486,-33.31966247880973
02-1-149373,02-1-149367,02-1-149370,-352.99522795872315,-91.55722569603358,-75.23828299262601,-58.03516388915568,-31.791963370632843,-24.464595793507925,-17.017673455365852
02-1-149399,02-1-149367,02-1-149370,-946.1765603689104,-316.31344614423824,-240.15826367370886,-117.54019657199572,-115.61015932552546,-91.55722569603358,-75.23828299262601
02-1-149370,02-1-149367,02-1-150365,-732.9788828295401,-236.0430555328835,-217.5264861727262,-91.55722569603358,-75.23828299262601,-64.12128037475588,-62.05980902178953
02-1-149373,02-1-149367,02-1-149372,-504.48515737642117,-173.2987458382247,-133.81099911873986,-128.7397218422484,-46.67285515199728,-31.791963370632843,-17.017673455365852
